"District","State","Yearcode","Ground_water_level","ID","SDP","gini"
"latehar","jharkhand",2015,5.77,3352015,"158231",0.25
"latehar","jharkhand",2016,5.63,3352016,"176363",0.25
"latehar","jharkhand",2021,5.73,3352021,"213681",0.25
"latehar","jharkhand",2018,5.66666666666667,3352018,"208701",0.25
"latehar","jharkhand",2014,5.7625,3352014,"170568",0.25
"latehar","jharkhand",2017,5.2425,3352017,"191573",0.25
"latehar","jharkhand",2012,6.51333333333333,3352012,"149526",0.25
"latehar","jharkhand",2020,4.54,3352020,"196467",0.25
"latehar","jharkhand",2013,5.8625,3352013,"150609",0.25
"latehar","jharkhand",2011,7.215,3352011,"137383",0.25
"latur","maharashtra",2020,5,4812020,"1653094",0.24
"latur","maharashtra",2016,9.675,4812016,"1596121",0.24
"latur","maharashtra",2015,12.0125,4812015,"1452513",0.24
"latur","maharashtra",2019,9.4475,4812019,"1782903",0.24
"latur","maharashtra",2013,7.3375,4812013,"1267551",0.24
"latur","maharashtra",2021,7.21,4812021,"-",0.24
"latur","maharashtra",2014,8.3325,4812014,"1345341",0.24
"latur","maharashtra",2017,6.8825,4812017,"1661065",0.24
"latur","maharashtra",2018,7.7625,4812018,"1728578",0.24
"latur","maharashtra",2011,7.7275,4812011,"1126595",0.24
"latur","maharashtra",2012,8.55666666666667,4812012,"1189711",0.24
"lohardaga","jharkhand",2017,4.85,3362017,"191573",0.24
"lohardaga","jharkhand",2013,5.165,3362013,"150609",0.24
"lohardaga","jharkhand",2014,5.795,3362014,"170568",0.24
"lohardaga","jharkhand",2016,4.9425,3362016,"176363",0.24
"lohardaga","jharkhand",2011,5.42,3362011,"137383",0.24
"lohardaga","jharkhand",2020,4.22,3362020,"196467",0.24
"lohardaga","jharkhand",2018,5.50666666666667,3362018,"208701",0.24
"lohardaga","jharkhand",2019,6.045,3362019,"209913",0.24
"lohardaga","jharkhand",2015,4.75,3362015,"158231",0.24
"lohardaga","jharkhand",2012,5.58,3362012,"149526",0.24
"lohardaga","jharkhand",2021,5.1,3362021,"213681",0.24
"longleng","nagaland",2015,3.88,6152015,"12600",0.22
"longleng","nagaland",2012,3.33,6152012,"11163",0.22
"longleng","nagaland",2016,3.81,6152016,"13488",0.22
"longleng","nagaland",2013,5.03,6152013,"11923",0.22
"longleng","nagaland",2014,5.88,6152014,"12406",0.22
"longleng","nagaland",2011,4.38,6152011,"10554",0.22
"lucknow","uttar pradesh",2021,16.51,1622021,"948839",0.42
"lucknow","uttar pradesh",2016,11.8475,1622016,"888453",0.42
"lucknow","uttar pradesh",2014,9.3075,1622014,"729686",0.42
"lucknow","uttar pradesh",2017,14.57,1622017,"922458",0.42
"lucknow","uttar pradesh",2019,18.3208333333333,1622019,"980106",0.42
"lucknow","uttar pradesh",2011,10.485,1622011,"645132",0.42
"lucknow","uttar pradesh",2012,9.91666666666667,1622012,"673552",0.42
"lucknow","uttar pradesh",2020,16.0058333333333,1622020,"910011",0.42
"lucknow","uttar pradesh",2018,14.2171428571429,1622018,"949184",0.42
"lucknow","uttar pradesh",2015,11.605,1622015,"792049",0.42
"lucknow","uttar pradesh",2013,9.7725,1622013,"707469",0.42
"ludhiana","punjab",2018,20.098,362018,"353942",0.29
"ludhiana","punjab",2011,16.3375,362011,"239227",0.29
"ludhiana","punjab",2014,16.9175,362014,"278485",0.29
"ludhiana","punjab",2017,19.9,362017,"335057",0.29
"ludhiana","punjab",2016,18.16,362016,"315783",0.29
"ludhiana","punjab",2020,21.62,362020,"352357",0.29
"ludhiana","punjab",2012,16.4866666666667,362012,"251813",0.29
"ludhiana","punjab",2015,17.0975,362015,"294895",0.29
"ludhiana","punjab",2019,20.1133333333333,362019,"367558",0.29
"ludhiana","punjab",2021,141.533333333333,362021,"376781",0.29
"ludhiana","punjab",2013,16.53,362013,"267515",0.29
"madhepura","bihar",2015,3.24,2052015,"269200",0.22
"madhepura","bihar",2016,3.0575,2052016,"289265",0.22
"madhepura","bihar",2018,3.56,2052018,"345545",0.22
"madhepura","bihar",2014,3.1925,2052014,"255739",0.22
"madhepura","bihar",2013,3.6375,2052013,"246915",0.22
"madhepura","bihar",2012,3.98,2052012,"236933",0.22
"madhepura","bihar",2019,4.155,2052019,"359196",0.22
"madhepura","bihar",2021,3.75,2052021,"382274",0.22
"madhepura","bihar",2011,3.425,2052011,"228497",0.22
"madhepura","bihar",2017,3.1575,2052017,"312605",0.22
"madhepura","bihar",2020,3.44333333333333,2052020,"344183",0.22
"madhubani","bihar",2012,3.30666666666667,2062012,"236933",0.25
"madhubani","bihar",2017,2.115,2062017,"312605",0.25
"madhubani","bihar",2013,3.105,2062013,"246915",0.25
"madhubani","bihar",2020,1.81666666666667,2062020,"344183",0.25
"madhubani","bihar",2011,2.7625,2062011,"228497",0.25
"madhubani","bihar",2018,2.8475,2062018,"345545",0.25
"madhubani","bihar",2015,2.7,2062015,"269200",0.25
"madhubani","bihar",2019,3.7375,2062019,"359196",0.25
"madhubani","bihar",2021,2.21,2062021,"382274",0.25
"madhubani","bihar",2016,3.285,2062016,"289265",0.25
"madhubani","bihar",2014,2.5075,2062014,"255739",0.25
"madurai","tamil nadu",2017,11.515,5782017,"1000308",0.28
"madurai","tamil nadu",2018,11.0583333333333,5782018,"1071602",0.28
"madurai","tamil nadu",2020,6.74333333333333,5782020,"1094471",0.28
"madurai","tamil nadu",2013,10.92,5782013,"750416",0.28
"madurai","tamil nadu",2014,11.035,5782014,"791915",0.28
"madurai","tamil nadu",2016,9.40333333333333,5782016,"922084",0.28
"madurai","tamil nadu",2012,5.47833333333333,5782012,"709343",0.28
"madurai","tamil nadu",2011,5.05,5782011,"674478",0.28
"madurai","tamil nadu",2019,11.6336363636364,5782019,"1099402",0.28
"madurai","tamil nadu",2021,3.89,5782021,"1181923",0.28
"madurai","tamil nadu",2015,8.89916666666667,5782015,"862437",0.28
"maharajganj","uttar pradesh",2014,2.2075,1642014,"729686",0.26
"maharajganj","uttar pradesh",2011,2.455,1642011,"645132",0.26
"maharajganj","uttar pradesh",2015,2.9425,1642015,"792049",0.26
"maharajganj","uttar pradesh",2017,5.92,1642017,"922458",0.26
"maharajganj","uttar pradesh",2012,3.10666666666667,1642012,"673552",0.26
"maharajganj","uttar pradesh",2016,3.4525,1642016,"888453",0.26
"maharajganj","uttar pradesh",2021,11.386,1642021,"948839",0.26
"maharajganj","uttar pradesh",2019,9.7725,1642019,"980106",0.26
"maharajganj","uttar pradesh",2013,2.2675,1642013,"707469",0.26
"maharajganj","uttar pradesh",2020,9.32,1642020,"910011",0.26
"maharajganj","uttar pradesh",2018,8.60285714285714,1642018,"949184",0.26
"mahasamund","chhattisgarh",2020,4.99,3852020,"215126",0.25
"mahasamund","chhattisgarh",2014,4.03,3852014,"165354",0.25
"mahasamund","chhattisgarh",2015,4.41857142857143,3852015,"168879",0.25
"mahasamund","chhattisgarh",2016,4.87142857142857,3852016,"187541",0.25
"mahasamund","chhattisgarh",2011,4.79,3852011,"142273",0.25
"mahasamund","chhattisgarh",2018,4.47571428571429,3852018,"209211",0.25
"mahasamund","chhattisgarh",2012,3.82888888888889,3852012,"148760",0.25
"mahasamund","chhattisgarh",2017,5.104,3852017,"194073",0.25
"mahasamund","chhattisgarh",2021,6.15,3852021,"-",0.25
"mahasamund","chhattisgarh",2013,3.5725,3852013,"163494",0.25
"mahasamund","chhattisgarh",2019,3.69857142857143,3852019,"220624",0.25
"mahe","puducherry",2019,24.695,5992019,"23672",0.32
"mahe","puducherry",2021,24.57,5992021,"23666",0.32
"mahe","puducherry",2020,24.7333333333333,5992020,"22816",0.32
"mahe","puducherry",2018,13.5075,5992018,"23468",0.32
"mahe","puducherry",2012,9.94,5992012,"15507",0.32
"mahe","puducherry",2017,17.19,5992017,"20024",0.32
"mahe","puducherry",2014,22.765,5992014,"16055",0.32
"mahe","puducherry",2013,13.2125,5992013,"17239",0.32
"mahe","puducherry",2016,21.6725,5992016,"18284",0.32
"mahe","puducherry",2015,23.675,5992015,"17025",0.32
"mahe","puducherry",2011,9.705,5992011,"15160",0.32
"mahendragarh","haryana",2018,28.448,692018,"470328",0.25
"mahendragarh","haryana",2011,24.52,692011,"271152",0.25
"mahendragarh","haryana",2020,34.2466666666667,692020,"480471",0.25
"mahendragarh","haryana",2021,46.6,692021,"527733",0.25
"mahendragarh","haryana",2017,24.718,692017,"434407",0.25
"mahendragarh","haryana",2011,24.52,692011,"289756",0.25
"mahendragarh","haryana",2019,33.4766666666667,692019,"507776",0.25
"mahendragarh","haryana",2015,29.6125,692015,"372700",0.25
"mahendragarh","haryana",2014,24.0175,692014,"333359",0.25
"mahendragarh","haryana",2013,27.11,692013,"314931",0.25
"mahendragarh","haryana",2016,21.7775,692016,"412055",0.25
"mahesana","gujarat",2021,37.5121428626881,4512021,"-",0.32
"mahesana","gujarat",2011,35.5008345474654,4512011,"532809",0.32
"mahesana","gujarat",2016,37.9168317088545,4512016,"843930",0.32
"mahesana","gujarat",2012,47.8627369964498,4512012,"596659",0.32
"mahesana","gujarat",2014,49.1761355491698,4512014,"705629",0.32
"mahesana","gujarat",2015,36.1285499923139,4512015,"774775",0.32
"mahesana","gujarat",2020,34.7017775706348,4512020,"1099259",0.32
"mahesana","gujarat",2017,38.3880488735871,4512017,"946511",0.32
"mahesana","gujarat",2013,44.1275839045145,4512013,"641489",0.32
"mahesana","gujarat",2018,38.1819228593446,4512018,"1034399",0.32
"mahesana","gujarat",2019,40.0452050934548,4512019,"1110179",0.32
"mahoba","uttar pradesh",2020,18.57,1652020,"910011",0.26
"mahoba","uttar pradesh",2016,5.29,1652016,"888453",0.26
"mahoba","uttar pradesh",2011,4.81,1652011,"645132",0.26
"mahoba","uttar pradesh",2021,20.7,1652021,"948839",0.26
"mahoba","uttar pradesh",2019,18.0341666666667,1652019,"980106",0.26
"mahoba","uttar pradesh",2018,11.3828571428571,1652018,"949184",0.26
"mahoba","uttar pradesh",2013,3.2875,1652013,"707469",0.26
"mahoba","uttar pradesh",2012,4.37,1652012,"673552",0.26
"mahoba","uttar pradesh",2017,7.93,1652017,"922458",0.26
"mahoba","uttar pradesh",2015,5.355,1652015,"792049",0.26
"mahoba","uttar pradesh",2014,4.735,1652014,"729686",0.26
"mainpuri","uttar pradesh",2021,20.006,1662021,"948839",0.25
"mainpuri","uttar pradesh",2013,4.6525,1662013,"707469",0.25
"mainpuri","uttar pradesh",2015,5.1625,1662015,"792049",0.25
"mainpuri","uttar pradesh",2017,8.364,1662017,"922458",0.25
"mainpuri","uttar pradesh",2012,3.55,1662012,"673552",0.25
"mainpuri","uttar pradesh",2014,7.2575,1662014,"729686",0.25
"mainpuri","uttar pradesh",2020,19.3866666666667,1662020,"910011",0.25
"mainpuri","uttar pradesh",2011,3.2025,1662011,"645132",0.25
"mainpuri","uttar pradesh",2016,6.8375,1662016,"888453",0.25
"mainpuri","uttar pradesh",2018,11.16,1662018,"949184",0.25
"mainpuri","uttar pradesh",2019,14.0541666666667,1662019,"980106",0.25
"malappuram","kerala",2021,7.14,5622021,"506107",0.37
"malappuram","kerala",2011,6.06,5622011,"328021",0.37
"malappuram","kerala",2017,7.7275,5622017,"473182",0.37
"malappuram","kerala",2020,5.99916666666667,5622020,"472272",0.37
"malappuram","kerala",2016,7.7425,5622016,"443615",0.37
"malappuram","kerala",2019,6.79777777777778,5622019,"521455",0.37
"malappuram","kerala",2018,7.07,5622018,"510787",0.37
"malappuram","kerala",2014,7.0625,5622014,"382134",0.37
"malappuram","kerala",2015,7.2925,5622015,"411150",0.37
"malappuram","kerala",2012,7.54333333333333,5622012,"348616",0.37
"malappuram","kerala",2013,7.2125,5622013,"364707",0.37
"maldah","west bengal",2012,5.87,3162012,"492901",0.26
"maldah","west bengal",2021,3.82,3162021,"-",0.26
"maldah","west bengal",2020,2.66666666666667,3162020,"706648",0.26
"maldah","west bengal",2017,4.5275,3162017,"623787",0.26
"maldah","west bengal",2011,4.9325,3162011,"473205",0.26
"maldah","west bengal",2016,5.5775,3162016,"584911",0.26
"maldah","west bengal",2014,5.0925,3162014,"515702",0.26
"maldah","west bengal",2019,6.36,3162019,"697554",0.26
"maldah","west bengal",2013,5.92,3162013,"503952",0.26
"maldah","west bengal",2015,5.2875,3162015,"546988",0.26
"maldah","west bengal",2018,4.256,3162018,"659288",0.26
"mandi","himachal pradesh",2016,4.235,222016,"88112",0.24
"mandi","himachal pradesh",2019,3.61,222019,"102613",0.24
"mandi","himachal pradesh",2021,3.47,222021,"106004",0.24
"mandi","himachal pradesh",2014,3.9,222014,"74553",0.24
"mandi","himachal pradesh",2011,4.0975,222011,"60536",0.24
"mandi","himachal pradesh",2012,3.83,222012,"64519",0.24
"mandi","himachal pradesh",2020,3.17,222020,"98132",0.24
"mandi","himachal pradesh",2018,3.698,222018,"99218",0.24
"mandi","himachal pradesh",2017,4.1125,222017,"93525",0.24
"mandi","himachal pradesh",2013,3.62,222013,"69398",0.24
"mandi","himachal pradesh",2015,3.3975,222015,"80563",0.24
"mandla","madhya pradesh",2019,4.00550520694415,4152019,"508146",0.23
"mandla","madhya pradesh",2015,4.46498959477316,4152015,"370716",0.23
"mandla","madhya pradesh",2016,3.84318735254804,4152016,"419465",0.23
"mandla","madhya pradesh",2020,3.12649159544519,4152020,"490238",0.23
"mandla","madhya pradesh",2021,4.08541553526224,4152021,"539180",0.23
"mandla","madhya pradesh",2017,4.32264932245656,4152017,"441956",0.23
"mandla","madhya pradesh",2013,3.72831625559078,4152013,"322598",0.23
"mandla","madhya pradesh",2014,3.76827141974983,4152014,"339247",0.23
"mandla","madhya pradesh",2018,5.50215906440167,4152018,"482361",0.23
"mandla","madhya pradesh",2011,4.38507926645507,4152011,"282371",0.23
"mandla","madhya pradesh",2012,4.54157032607799,4152012,"306853",0.23
"mandsaur","madhya pradesh",2012,9.85666666666667,4162012,"306853",0.21
"mandsaur","madhya pradesh",2020,10.26,4162020,"490238",0.21
"mandsaur","madhya pradesh",2019,6.04857142857143,4162019,"508146",0.21
"mandsaur","madhya pradesh",2014,10.7275,4162014,"339247",0.21
"mandsaur","madhya pradesh",2017,11.1975,4162017,"441956",0.21
"mandsaur","madhya pradesh",2011,8.8625,4162011,"282371",0.21
"mandsaur","madhya pradesh",2018,9.52,4162018,"482361",0.21
"mandsaur","madhya pradesh",2016,11.13,4162016,"419465",0.21
"mandsaur","madhya pradesh",2021,14.07,4162021,"539180",0.21
"mandsaur","madhya pradesh",2015,11.9225,4162015,"370716",0.21
"mandsaur","madhya pradesh",2013,9.71,4162013,"322598",0.21
"mandya","karnataka",2018,5.655,5442018,"974815",0.26
"mandya","karnataka",2012,6.69666666666667,5442012,"593192",0.26
"mandya","karnataka",2015,5.0325,5442015,"749952",0.26
"mandya","karnataka",2021,5.27,5442021,"1127480",0.26
"mandya","karnataka",2019,7.026,5442019,"1030357",0.26
"mandya","karnataka",2011,6.0125,5442011,"554952",0.26
"mandya","karnataka",2020,5.20333333333333,5442020,"1026875",0.26
"mandya","karnataka",2014,6.77,5442014,"671283",0.26
"mandya","karnataka",2013,8.0225,5442013,"646787",0.26
"mandya","karnataka",2017,7.35,5442017,"915642",0.26
"mandya","karnataka",2016,6.545,5442016,"851394",0.26
"mathura","uttar pradesh",2021,87.756,1672021,"948839",0.23
"mathura","uttar pradesh",2018,11.4814285714286,1672018,"949184",0.23
"mathura","uttar pradesh",2016,6.915,1672016,"888453",0.23
"mathura","uttar pradesh",2012,6.16,1672012,"673552",0.23
"mathura","uttar pradesh",2015,5.8575,1672015,"792049",0.23
"mathura","uttar pradesh",2013,5.635,1672013,"707469",0.23
"mathura","uttar pradesh",2020,17.0908333333333,1672020,"910011",0.23
"mathura","uttar pradesh",2014,6.3725,1672014,"729686",0.23
"mathura","uttar pradesh",2011,5.585,1672011,"645132",0.23
"mathura","uttar pradesh",2017,11.496,1672017,"922458",0.23
"mathura","uttar pradesh",2019,128.325,1672019,"980106",0.23
"mau","uttar pradesh",2013,4.2425,1682013,"707469",0.28
"mau","uttar pradesh",2014,3.9225,1682014,"729686",0.28
"mau","uttar pradesh",2019,10.8641666666667,1682019,"980106",0.28
"mau","uttar pradesh",2020,10.1825,1682020,"910011",0.28
"mau","uttar pradesh",2015,5.35,1682015,"792049",0.28
"mau","uttar pradesh",2017,7.614,1682017,"922458",0.28
"mau","uttar pradesh",2016,4.685,1682016,"888453",0.28
"mau","uttar pradesh",2018,10.0171428571429,1682018,"949184",0.28
"mau","uttar pradesh",2011,4.4075,1682011,"645132",0.28
"mau","uttar pradesh",2012,5.05666666666667,1682012,"673552",0.28
"mau","uttar pradesh",2021,12.238,1682021,"948839",0.28
"medak","telangana",2015,3.86845863390229,5132015,"416892",0.23
"medak","telangana",2018,4.73934710007085,5132018,"544441",0.23
"medak","telangana",2011,1.6006925273802,5132011,"325139",0.23
"medak","telangana",2019,5.42985584043879,5132019,"572736",0.23
"medak","telangana",2021,2.55088179163695,5132021,"599614",0.23
"medak","telangana",2012,1.85729570686558,5132012,"334205",0.23
"medak","telangana",2014,1.48091281444699,5132014,"372897",0.23
"medak","telangana",2020,2.90880061763501,5132020,"537753",0.23
"medak","telangana",2013,1.50434797567306,5132013,"349593",0.23
"medak","telangana",2017,3.86254066389571,5132017,"498145",0.23
"meerut","uttar pradesh",2015,11.5975,1692015,"792049",0.46
"meerut","uttar pradesh",2016,11.3675,1692016,"888453",0.46
"meerut","uttar pradesh",2012,10.5333333333333,1692012,"673552",0.46
"meerut","uttar pradesh",2020,19.1725,1692020,"910011",0.46
"meerut","uttar pradesh",2014,10.0075,1692014,"729686",0.46
"meerut","uttar pradesh",2019,16.3316666666667,1692019,"980106",0.46
"meerut","uttar pradesh",2018,12.6085714285714,1692018,"949184",0.46
"meerut","uttar pradesh",2013,10.2575,1692013,"707469",0.46
"meerut","uttar pradesh",2017,15.198,1692017,"922458",0.46
"meerut","uttar pradesh",2011,9.5975,1692011,"645132",0.46
"meerut","uttar pradesh",2021,66.924,1692021,"948839",0.46
"mirzapur","uttar pradesh",2019,11.7583333333333,1702019,"980106",0.28
"mirzapur","uttar pradesh",2018,10.8314285714286,1702018,"949184",0.28
"mirzapur","uttar pradesh",2020,11.0341666666667,1702020,"910011",0.28
"mirzapur","uttar pradesh",2017,9.132,1702017,"922458",0.28
"mirzapur","uttar pradesh",2013,6.855,1702013,"707469",0.28
"mirzapur","uttar pradesh",2021,16.934,1702021,"948839",0.28
"mirzapur","uttar pradesh",2012,7.88,1702012,"673552",0.28
"mirzapur","uttar pradesh",2016,7.3375,1702016,"888453",0.28
"mirzapur","uttar pradesh",2011,7.6925,1702011,"645132",0.28
"mirzapur","uttar pradesh",2014,6.8825,1702014,"729686",0.28
"mirzapur","uttar pradesh",2015,6.13,1702015,"792049",0.28
"moga","punjab",2012,18.5069364477792,382012,"251813",0.27
"moga","punjab",2014,22.9625417221725,382014,"278485",0.27
"moga","punjab",2019,27.319622545519,382019,"367558",0.27
"moga","punjab",2016,24.361810726374,382016,"315783",0.27
"moga","punjab",2013,22.8377678004433,382013,"267515",0.27
"moga","punjab",2011,17.0052809394643,382011,"239227",0.27
"moga","punjab",2017,24.6663020387399,382017,"335057",0.27
"moga","punjab",2020,30.2830056005339,382020,"352357",0.27
"moga","punjab",2018,25.4268744595988,382018,"353942",0.27
"moga","punjab",2015,23.4608271693608,382015,"294895",0.27
"moga","punjab",2021,143.076435594114,382021,"376781",0.27
"mokokchung","nagaland",2012,3.17,2462012,"11163",0.18
"mokokchung","nagaland",2015,3.85,2462015,"12600",0.18
"mokokchung","nagaland",2013,5,2462013,"11923",0.18
"mokokchung","nagaland",2011,4.33,2462011,"10554",0.18
"mokokchung","nagaland",2016,3.86333333333333,2462016,"13488",0.18
"mokokchung","nagaland",2014,5.755,2462014,"12406",0.18
